"FIPS","x","y","caves","WNS","tau"
30077,-1289839.03513,1160176.76816,8,Inf,341.8333333
30079,-716361.626638,1080600.466592,0,Inf,288
30081,-1396199.46779,1090848.490465,0,Inf,327.7916667
30083,-645499.735522,1176905.994387,0,Inf,276.1
30085,-673704.576615,1235900.174823,0,Inf,280.7906977
30087,-827693.531266,1022058.379214,1,Inf,281.3434343
30089,-1436652.38557,1280304.142135,0,Inf,315.3148148
30091,-631955.789858,1279412.376869,0,Inf,275.8571429
30093,-1287320.18845,1052354.869868,0,Inf,343.8
30095,-1041529.17021,986687.153934,0,Inf,303.40625
30097,-1080968.1175,1008892.143921,3,Inf,310.4054054
30099,-1220096.26818,1258407.385929,8,Inf,318.9090909
30101,-1163914.54261,1339754.280582,0,Inf,311.3333333
30103,-868509.028274,1025126.725981,0,Inf,275.8888889
30105,-796580.96344,1256094.359923,0,Inf,279.1122449
30107,-1062612.18992,1079433.332093,1,Inf,292.5
30109,-629689.044881,1084082.36606,0,Inf,281.7058824
30111,-950991.61676,1004382.809741,5,Inf,281.0555556
31001,-210086.700986,341733.251388,0,Inf,233
31003,-169598.877629,525723.271708,0,Inf,246.8
31005,-471192.816722,470039.948224,0,Inf,260.75
31007,-637802.167279,479296.339958,0,Inf,281.9333333
31009,-327465.255839,501269.109651,0,Inf,259.875
31011,-170828.94487,473132.0693,0,Inf,249.3333333
31013,-580671.765401,550578.981135,0,Inf,252.5
31015,-223631.137848,607996.204711,0,Inf,251.6666667
31017,-321113.593967,558561.161719,0,Inf,249.5217391
31019,-256886.407237,380160.67583,0,Inf,243.7058824
31021,-28979.186797,487502.650306,0,Inf,234.6666667
31023,-93980.016466,417971.489478,0,Inf,233
31025,-11936.735544,382294.242497,0,Inf,218.1
31027,-102479.603824,571326.625633,0,Inf,240.2857143
31029,-478363.448137,353245.507462,0,Inf,232.8823529
31031,-417334.126012,576282.972777,0,Inf,247.8173913
31033,-581715.762488,438202.12282,0,Inf,268.875
31035,-172299.320084,340807.711705,0,Inf,231
31037,-89993.455499,456945.626114,0,Inf,232
31039,-65620.002643,493947.336556,0,Inf,236
31041,-309022.752727,442410.933557,0,Inf,256.2790698
31043,-43844.704103,547135.841386,0,Inf,236.8
31045,-580386.415319,606388.087044,0,Inf,262.25
31047,-319006.171142,383881.535441,0,Inf,242.875
31049,-527360.89332,422308.709791,0,Inf,250.875
31051,-69522.668487,560758.235015,0,Inf,241.5
31053,-54679.781859,456435.544669,0,Inf,229.7
31055,-13858.739265,425420.580726,0,Inf,220.3333333
31057,-479807.587086,314339.982131,0,Inf,229.7826087
31059,-134098.405246,340086.075484,0,Inf,228
31061,-249227.514508,303823.486195,0,Inf,225.75
31063,-368829.190837,348110.124615,0,Inf,248.15
31065,-330182.282634,306777.109978,0,Inf,244.25
31067,-58139.45266,309735.707495,0,Inf,226.5333333
31069,-523486.73951,478427.03774,0,Inf,257.0285714
31071,-246333.457229,498415.662462,0,Inf,248.7692308
31073,-321807.452142,344003.687696,0,Inf,241.7142857
31075,-472810.265859,509116.610876,0,Inf,253.5294118
31077,-208761.875487,458468.708024,0,Inf,251.6666667
31079,-209185.840372,380665.404162,0,Inf,235.4444444
31081,-169174.869897,379948.739478,0,Inf,233.5555556
31083,-287318.073642,305123.542169,0,Inf,218.6363636
31085,-424887.563251,350277.759456,0,Inf,240.4375
31087,-425357.277687,311236.378231,0,Inf,246.3333333
31089,-227451.594589,558395.437406,0,Inf,248.7674419
31091,-422763.040519,506141.610253,0,Inf,255.6666667
31093,-209323.805064,419609.597435,0,Inf,237.75
31095,-96435.06171,300481.330649,0,Inf,226.0833333
31097,-22311.363317,324209.107788,0,Inf,228.6666667
31099,-247660.037425,340773.395694,0,Inf,232.5
31101,-469832.003209,428157.398151,0,Inf,253.5
31103,-301469.714181,608042.62285,0,Inf,251
31105,-641370.35246,440442.737531,0,Inf,283.8888889
31107,-154074.409718,576563.965341,0,Inf,244.0952381
31109,-57596.329624,368220.801154,1,Inf,224.0666667
31111,-395356.305658,407321.040883,0,Inf,253.1162791
31113,-370850.118097,464371.418249,0,Inf,261.6666667
31115,-284469.786976,499645.19297,0,Inf,257.8571429
31117,-418648.291515,466941.672496,0,Inf,261.2631579
31119,-131827.317557,495921.188166,0,Inf,246.0833333
31121,-170119.311333,412718.45736,0,Inf,228.1111111
31123,-578679.834132,493793.514144,0,Inf,253.76
31125,-166732.474619,437801.980038,0,Inf,236.5555556
31127,12787.919933,323430.048961,0,Inf,219.3333333
31129,-172814.492028,301814.068656,0,Inf,233.4166667
31131,-10679.434531,352958.617336,1,Inf,224.2
31133,-20023.537394,294942.83246,0,Inf,224
31135,-472191.522236,389587.885777,0,Inf,250.3333333
31137,-286779.897234,342640.408631,0,Inf,238
31139,-131750.153085,534277.282144,0,Inf,247.4
31141,-126737.959291,456300.654855,0,Inf,236.3846154
31143,-130308.417137,414102.942985,0,Inf,231.9166667
31145,-377788.884177,308784.988195,0,Inf,246.1666667
31147,24007.819093,293889.717139,0,Inf,219.8461538
31149,-281982.78298,556066.33296,0,Inf,255.65
31151,-95852.997976,339505.916977,0,Inf,224.8571429
31153,-9249.677167,404843.063606,0,Inf,218.3333333
31155,-53303.532804,417225.408135,0,Inf,231.4666667
31157,-634894.805939,513249.026553,0,Inf,271.2857143
31159,-95315.349361,378500.647403,0,Inf,229.3333333
31161,-523014.558919,578309.348714,0,Inf,256.1666667
31163,-247509.224548,420767.215699,0,Inf,247.7333333
31165,-633082.908497,584486.455978,0,Inf,276.4615385
31167,-98338.662802,495440.457164,0,Inf,239.5
31169,-134630.261894,301067.777167,0,Inf,228.0909091
31171,-375097.173008,503463.043742,0,Inf,258.1666667
31173,-46178.470666,521569.338495,0,Inf,235
31175,-246611.530407,459640.469199,0,Inf,251.0909091
31177,-17939.332936,451856.647583,0,Inf,221.2
31179,-90929.66654,528668.485179,0,Inf,242.6363636
31181,-211025.016981,302738.177775,0,Inf,236.4166667
31183,-208247.855055,497343.55081,0,Inf,254.6666667
31185,-133505.484481,379076.698094,0,Inf,237.6666667
32001,-1884267.40257,455990.106153,7,Inf,283.2708333
32003,-1683063.53935,24749.856341,20,Inf,160.8917197
32005,-2007655.97963,408872.573988,3,Inf,311.3333333
32007,-1600662.6626,571916.886716,5,Inf,317.0928144
32009,-1870789.49968,245682.348586,0,Inf,245.7101449
32011,-1702411.96015,460166.447105,6,Inf,310.0481928
32013,-1817896.31787,650219.424398,0,Inf,292.7553191
32015,-1768090.73167,468506.744965,2,Inf,296.4433962
32017,-1639294.31443,179234.084382,11,Inf,247.4243902
32019,-1969686.62856,411127.943341,0,Inf,272.2439024
32021,-1919264.84,344010.437345,0,Inf,268.2297297
32023,-1765925.59273,251491.257246,9,Inf,255.8892045
32027,-1866842.39201,550664.676243,2,Inf,279.0347826
32029,-1985902.62488,465376.432495,0,Inf,234.4
32031,-1963677.34672,599732.072321,1,Inf,264.9291339
32033,-1601138.63421,377191.665544,45,Inf,303.0588235
32510,-2012958.77908,438295.198045,0,Inf,286.5
33001,1955885.966839,927988.091175,0,Inf,255.8
33003,1963303.204189,969918.772224,4,Inf,272.0555556
33005,1908629.80659,846367.686941,0,Inf,247.8
33007,1931437.928121,1057256.845883,4,4,297.7428571
33009,1913537.046624,966608.388606,7,3,274.1176471
33011,1949509.456999,858288.680618,0,Inf,256.7222222
33013,1942469.344515,899953.333612,1,3,262.0588235
33015,1994346.171531,876940.380255,1,Inf,251.6428571
33017,1993448.341944,911947.340955,1,Inf,250.5714286
33019,1898175.476215,894982.892095,0,Inf,267.1818182
34001,1802128.512224,425327.634452,0,Inf,204.6923077
34003,1814704.940501,598067.370038,0,Inf,210
34005,1793511.634409,468640.34995,1,Inf,216.3571429
34007,1772034.772323,454732.890687,0,Inf,205.8
34009,1800404.782899,387089.95981,0,Inf,198.8333333
34011,1768466.692215,404385.054534,0,Inf,205.5555556
34013,1805718.021835,575230.186955,0,Inf,200
34015,1757893.306853,442221.451463,0,Inf,198.7142857
34017,1819742.643445,573342.86356,1,Inf,190
34019,1756237.502961,539396.269288,6,Inf,230.125
34021,1780519.912651,511837.400258,1,Inf,226.5
34023,1799878.129768,536426.530213,0,Inf,204.6666667
34025,1819865.833889,519797.893242,1,Inf,203.1111111
34027,1778574.812883,578935.165125,3,3,228
34029,1824802.087453,477064.172336,0,Inf,210.5714286
34031,1794621.665557,601544.619489,3,Inf,219.8
34033,1744140.106382,424496.019631,0,Inf,198.6666667
34035,1780069.874528,543768.227889,1,Inf,223.3333333
34037,1759531.779577,606913.827176,84,Inf,238.2
34039,1801982.262288,560450.99479,0,Inf,206
34041,1741779.502042,569097.42502,46,3,235.6666667
35001,-963143.757043,-220071.276484,6,Inf,230.52
35003,-1135450.12096,-327133.745302,0,Inf,271.7164179
35005,-782091.505167,-428174.670316,236,Inf,217.0431034
35006,-1084889.72571,-221377.387639,83,Inf,272.5505618
35007,-765637.073713,-65313.345761,2,Inf,302.52
35009,-668616.152952,-301044.775163,1,Inf,222.9259259
35011,-766940.960334,-319632.505158,69,Inf,221.4666667
35013,-1012084.70849,-518059.398093,26,Inf,196.027027
35015,-775352.465451,-528545.251566,538,Inf,188.9512195
35017,-1149706.22921,-457279.410223,22,Inf,229.525641
35019,-795992.631729,-258458.388014,7,Inf,227.5762712
35021,-699964.342234,-154793.108016,0,Inf,239.775
35023,-1193299.69644,-544386.722917,20,Inf,208.171875
35025,-689588.41227,-499704.274316,2,Inf,192.8571429
35027,-868710.772535,-376998.427385,291,Inf,239.7956989
35028,-921869.64566,-131480.92645,3,Inf,283
35029,-1099712.25634,-526622.144776,9,Inf,198.8070175
35031,-1098405.30303,-144081.762763,3,Inf,278.6981132
35033,-799390.975156,-129152.658003,0,Inf,305.9722222
35035,-907466.18968,-500157.44171,59,Inf,214.7063492
35037,-681832.307679,-240443.385816,0,Inf,214.1403509
35039,-947209.48912,-57332.782025,8,Inf,290.412844
35041,-684961.736435,-362508.533186,0,Inf,217.8085106
35043,-972682.356992,-147443.887463,20,Inf,259.0136986
35045,-1090517.71456,-40410.415452,3,Inf,242.5566038
35047,-791800.215386,-189283.610051,7,Inf,256.2934783
35049,-895511.439829,-176032.459413,6,Inf,268.8108108
35051,-1034660.63748,-427700.197671,107,Inf,217.8235294
35053,-999855.370465,-333429.383829,21,Inf,243.4
35055,-852639.825157,-59862.265093,5,Inf,310.6304348
35057,-894173.412959,-273860.883443,6,Inf,263.6060606
35059,-662480.125262,-88153.617552,4,Inf,257.2535211
35061,-979785.395063,-255873.978511,1,Inf,250.7647059
36001,1780660.222431,778409.844473,72,1,247.6666667
36003,1464404.37851,671819.395498,0,Inf,279.05
36005,1835338.372763,590911.952142,0,Inf,NA
36007,1644875.889667,697009.417681,0,Inf,251.3333333
36009,1412223.88758,661036.745707,0,Inf,268.1851852
36011,1567291.965986,767962.265432,0,Inf,251.8666667
36013,1356923.083153,648737.929598,1,Inf,250.15
36015,1568726.294098,679194.287548,0,Inf,265.8888889
36017,1652857.976694,736902.253212,0,Inf,266.8333333
36019,1748091.593725,1016744.393926,3,3,253.3
36021,1816915.068942,746742.640543,5,2,239.6428571
36023,1613653.731714,740550.315999,0,Inf,269.5
36025,1712328.930805,717209.151654,0,Inf,270.8846154
36027,1820354.331388,692363.01482,4,Inf,248.2142857
36029,1396757.858656,716715.042111,3,4,246.45
36031,1756937.061096,947026.581664,20,2,266.5641026
36033,1704039.273256,989115.98396,1,3,268.5151515
36035,1731747.977188,826477.875193,0,Inf,250
36037,1434871.239893,750237.721168,2,Inf,236.9
36039,1776761.094094,740774.071104,22,Inf,253
36041,1712151.834395,884431.968213,4,3,272.2058824
36043,1681329.596155,850848.092233,17,Inf,259.7142857
36045,1591799.096998,901956.952105,40,2,255.7037037
36047,1831440.473371,565775.262136,0,Inf,186
36049,1635437.231345,880733.348036,5,3,261.375
36051,1475267.647546,726295.326944,1,4,243.5714286
36053,1637542.65437,782222.088795,15,Inf,259
36055,1471571.550744,774092.98355,1,Inf,237.6153846
36057,1735282.769416,802824.206922,2,2,250.3333333
36059,1858944.501611,582049.268117,0,Inf,200.75
36061,1829345.457674,581072.973579,1,Inf,188
36063,1387399.726147,764786.32418,8,Inf,240.7
36065,1649283.256236,821990.166349,9,Inf,263.9166667
36067,1594055.480133,783601.364459,18,3,250.5333333
36069,1509679.873779,748455.676655,0,Inf,244.25
36071,1784252.802681,641778.294929,13,4,231.4117647
36073,1427273.613538,777632.456967,0,Inf,233.6666667
36075,1588724.200877,830471.105655,0,Inf,257.2
36077,1695358.742554,762732.83126,5,Inf,266.6666667
36079,1828168.734245,654788.28957,4,3,229.4
36081,1840802.996409,572377.779802,0,Inf,186
36083,1814919.595964,799324.443464,7,Inf,250.75
36085,1818401.036726,555111.811467,0,Inf,167
36087,1813570.418742,619884.15609,2,Inf,219.6666667
36089,1647129.582163,965270.497817,4,Inf,261.6481481
36091,1776399.391801,835000.716157,0,Inf,248.5555556
36093,1768909.5091,801698.741072,0,Inf,242.6666667
36095,1743839.989209,770089.755316,127,0,256.0714286
36097,1553243.26003,705726.702178,0,Inf,274.1428571
36099,1548399.853913,748107.472325,0,Inf,248.2222222
36101,1516577.926355,682356.559808,0,Inf,272.48
36103,1913373.449544,609720.66099,0,Inf,208.5238095
36105,1738659.880677,667506.866671,3,2,260.0526316
36107,1603968.994875,691512.560972,0,Inf,256.2
36109,1583014.558511,719623.446906,4,Inf,267.6666667
36111,1775888.983184,695503.198761,13,2,253.3913043
36113,1766024.029974,884938.717825,11,2,262.6111111
36115,1804793.931874,864758.844027,1,3,263.9411765
36117,1524353.426236,785992.750358,0,Inf,236.1666667
36119,1833870.46602,625538.834741,2,Inf,217.2222222
36121,1439263.78022,717674.622767,0,Inf,249.0909091
36123,1528145.273755,728261.131701,0,Inf,256.8333333
37001,1474694.2381,-33167.564655,0,Inf,182.1111111
37003,1318738.376352,-74687.891633,0,Inf,185.6
37005,1315095.799103,-9825.76256,1,Inf,242.6
37007,1432918.548108,-162902.91665,0,Inf,175.4
37009,1283793.435384,-21551.277308,1,Inf,246.1428571
37011,1250815.779257,-65621.178049,3,5,221
37013,1710273.951933,-52637.302481,0,Inf,150.35
37015,1687099.831395,8211.625583,0,Inf,170.5
37017,1577579.154165,-178121.405755,0,Inf,164.6470588
37019,1617005.751227,-232247.658695,0,Inf,147.8235294
37021,1206227.940903,-126132.897217,3,Inf,221.3076923
37023,1277313.993183,-100832.65464,1,Inf,197
37025,1384761.336428,-123919.136807,0,Inf,178.7142857
37027,1286178.980157,-75724.863968,0,Inf,209.7
37029,1748596.294251,56789.200506,0,Inf,169.5
37031,1741900.618737,-124162.832134,0,Inf,140
37033,1473741.526536,5554.765175,0,Inf,190.2222222
37035,1321639.114994,-103397.996267,0,Inf,186.4285714
37037,1493668.756939,-68821.833859,1,Inf,167.125
37039,1076672.104912,-197841.761799,3,Inf,197.9090909
37041,1715621.917304,26416.417517,0,Inf,168.5
37043,1105777.409438,-203488.908954,0,Inf,188.5
37045,1295568.169883,-143629.723085,0,Inf,188.8888889
37047,1576378.55949,-217640.029266,0,Inf,161.7777778
37049,1698563.660768,-97689.504608,0,Inf,148.6
37051,1545176.402152,-134882.898859,0,Inf,158.9166667
37053,1764185.25684,63421.655785,0,Inf,168.5
37055,1796603.64265,-2429.247116,1,Inf,136.7272727
37057,1408565.159001,-74545.69523,1,Inf,181.3333333
37059,1376271.369666,-65292.015985,0,Inf,204.8
37061,1626621.174125,-132215.725367,0,Inf,167.875
37063,1521479.057112,-26231.575602,0,Inf,187.2
37065,1635230.701128,-19198.70648,0,Inf,174.4444444
37067,1397545.258402,-38039.910438,0,Inf,191.0909091
37069,1571719.033138,-11665.66081,0,Inf,190.625
37071,1329482.885264,-143228.616142,1,Inf,170.875
37073,1702615.236241,55019.980288,0,Inf,188.5
37075,1094047.958208,-170841.944955,0,Inf,206.1666667
37077,1535419.967458,6559.891594,0,Inf,193.6
37079,1637578.974911,-67777.070376,0,Inf,158.25
37081,1439800.18006,-36001.036931,0,Inf,174.6666667
37083,1621995.243552,18592.984722,0,Inf,182.6153846
37085,1534889.647621,-99817.954911,0,Inf,176.6363636
37087,1164682.484035,-137868.469757,0,Inf,217.7
37089,1214813.002628,-155724.830148,3,Inf,180.2857143
37091,1679596.385039,40983.42976,0,Inf,178.375
37093,1508942.471146,-144658.319286,0,Inf,170.375
37095,1761931.52866,-38827.659041,0,Inf,154.6153846
37097,1348298.502618,-81821.51807,0,Inf,198.25
37099,1158352.198159,-172557.319253,1,Inf,220.2
37101,1575737.609123,-74521.947709,0,Inf,183.0625
37103,1676116.030598,-112068.982567,1,Inf,161.5454545
37105,1507148.84544,-91783.229238,0,Inf,178.8
37107,1646498.021906,-94237.27895,0,Inf,152.1111111
37109,1323528.97147,-122470.29685,0,Inf,184.7142857
37111,1247721.105591,-109409.051461,2,5,217
37113,1131852.777877,-188213.842974,1,Inf,214.2727273
37115,1185918.542808,-100204.986912,0,Inf,211.1818182
37117,1679873.860359,-19484.188971,0,Inf,163.6
37119,1362821.27239,-143181.880285,0,Inf,175.7
37121,1233212.908075,-76337.382979,1,Inf,217
37123,1443960.050343,-120044.665226,1,Inf,177.9
37125,1482695.335351,-115162.641811,0,Inf,176.0769231
37127,1601022.923446,-18263.440724,0,Inf,182.8
37129,1646264.42462,-208303.744178,0,Inf,142.8
37131,1642771.014734,39221.122459,1,Inf,183.2307692
37133,1676379.824497,-145228.667341,0,Inf,159.9285714
37135,1499122.47045,-27368.138425,0,Inf,190.8333333
37137,1728545.339884,-89289.982725,0,Inf,148.625
37139,1742937.657524,45692.341622,0,Inf,167.75
37141,1638847.724292,-176732.667328,0,Inf,156.8666667
37143,1730680.626977,33193.861734,0,Inf,161.25
37145,1505366.479213,10833.101846,0,Inf,202.4444444
37147,1660779.559553,-49883.336424,0,Inf,158.1666667
37149,1243830.08973,-157802.379783,0,Inf,178.2
37151,1445291.410163,-77045.074874,1,Inf,177.125
37153,1464245.330919,-153276.133168,0,Inf,174.875
37155,1528176.385159,-184146.219712,0,Inf,163.5
37157,1435011.591201,-857.859954,0,Inf,196.3636364
37159,1383686.884692,-95853.76469,0,Inf,186.4
37161,1263088.895256,-140950.802363,5,Inf,177.5
37163,1586378.69809,-132596.730514,0,Inf,163.4210526
37165,1489203.74088,-168326.108166,0,Inf,167.1666667
37167,1414416.812959,-127070.306044,0,Inf,178.8888889
37169,1394160.703045,-7062.441183,4,Inf,210.7777778
37171,1354220.008609,-12436.303082,3,Inf,224.9
37173,1123435.752894,-152931.10717,1,Inf,221.7
37175,1188904.971742,-173788.085801,3,Inf,216.1428571
37177,1760783.55157,-3046.348906,0,Inf,155.6666667
37179,1394223.45535,-166915.663948,0,Inf,177.75
37181,1554318.286786,18011.821577,0,Inf,194.4
37183,1546071.091126,-50474.288519,0,Inf,177.8666667
37185,1579477.799329,25438.103814,0,Inf,189.7777778
37187,1727430.138758,-10689.45802,0,Inf,157.2857143
37189,1268555.675474,-46446.481165,0,Inf,237.75
37191,1611451.772181,-86157.299691,0,Inf,168.1
37193,1315630.800704,-42940.18357,1,Inf,221.7142857
37195,1611782.323422,-47593.787495,0,Inf,173.4285714
37197,1360689.984643,-39899.085236,0,Inf,209.7142857
37199,1220371.764855,-90123.162688,1,5,226
38001,-505289.091302,978233.995329,0,Inf,289.1333333
38003,-158355.344701,1055529.372749,0,Inf,266.6
38005,-253873.609842,1183642.929288,0,Inf,275.72
38007,-562854.338328,1085322.934913,0,Inf,278.5
38009,-359447.439115,1267725.20514,0,Inf,276.75
38011,-581771.139398,985720.224174,0,Inf,281.375
38013,-484347.79915,1275149.044938,0,Inf,292.2380952
38015,-342150.382542,1066193.042926,0,Inf,264.137931
38017,-95173.52311,1053981.840597,0,Inf,259.5277778
38019,-183234.091602,1258832.210617,1,Inf,285.0571429
38021,-193985.301725,964932.120283,0,Inf,232.28
38023,-555723.508563,1283109.423953,0,Inf,292.1304348
38025,-502447.128688,1118093.001059,1,Inf,286.7073171
38027,-218968.698037,1143575.005775,0,Inf,264.1333333
38029,-326975.650337,989034.372245,0,Inf,267.4
38031,-218704.340528,1114809.907743,0,Inf,257.4
38033,-599405.571263,1078964.942779,0,Inf,277.4285714
38035,-110047.424381,1163545.404222,0,Inf,276.25
38037,-434230.471079,1002503.399801,0,Inf,278.8529412
38039,-169547.761473,1113307.727719,0,Inf,279.4285714
38041,-497007.518573,1014899.675428,0,Inf,289.2727273
38043,-288832.307129,1064393.696703,0,Inf,267.3030303
38045,-195304.867548,1003401.440204,0,Inf,205.5238095
38047,-267080.065892,1005851.257552,0,Inf,249.25
38049,-347928.852251,1205810.667638,0,Inf,285.0512821
38051,-266470.697244,967350.06266,0,Inf,263.8823529
38053,-558086.724257,1164342.300027,1,Inf,282.4727273
38055,-402852.892645,1139443.697726,0,Inf,276.6136364
38057,-442869.825619,1108543.391061,0,Inf,280.9
38059,-405457.447626,1040878.981298,0,Inf,275.027027
38061,-476230.917518,1209995.903284,0,Inf,283.5135135
38063,-164962.852178,1164754.310033,0,Inf,274.5555556
38065,-407714.532711,1085526.039656,0,Inf,278.6470588
38067,-115331.498176,1256758.427423,0,Inf,281.68
38069,-298041.294676,1204892.300814,0,Inf,288.8333333
38071,-204086.539162,1203209.620329,0,Inf,271
38073,-127683.20047,1001806.651225,0,Inf,261.2
38075,-420934.448951,1263187.191877,0,Inf,257.7777778
38077,-72922.79229,979880.890735,0,Inf,254.4333333
38079,-285501.65166,1262211.640346,0,Inf,281.9375
38081,-126319.678528,963191.073679,0,Inf,254.25
38083,-329028.090375,1132011.154527,0,Inf,274.1578947
38085,-390207.47908,973025.601139,0,Inf,274.375
38087,-574225.580777,1022308.73524,1,Inf,246.6363636
38089,-509482.16444,1057882.335337,0,Inf,285.8461538
38091,-130299.195027,1112508.618731,0,Inf,276.5714286
38093,-226187.567394,1062031.352498,0,Inf,268.5813953
38095,-241606.286427,1250947.35657,0,Inf,285.6111111
38097,-87870.980282,1111557.001017,0,Inf,259.8125
38099,-128245.49229,1213317.686424,0,Inf,279.0909091
38101,-415580.491508,1207838.944622,0,Inf,264.2682927
38103,-277150.809237,1131187.109025,0,Inf,268
38105,-559508.527454,1231164.121194,0,Inf,292.4883721
39001,1073525.402931,222125.814558,15,Inf,185
39003,993594.258625,429102.335519,0,Inf,222.4285714
39005,1145197.094646,456645.442965,0,Inf,235.5714286
39007,1254423.404642,572546.748565,0,Inf,247.2666667
39009,1187713.869311,294087.786384,0,Inf,218.1111111
39011,987874.292497,405238.574687,0,Inf,218
39013,1264724.30888,382085.61539,0,Inf,209.3333333
39015,1038974.752924,227077.340847,1,Inf,188.5555556
39017,971272.371587,276042.0828,0,Inf,212.3
39019,1245861.764582,441691.628646,0,Inf,226.5
39021,1029518.590878,361841.407479,2,Inf,216
39023,1030822.729456,337733.082866,4,Inf,219
39025,1013183.702002,237012.883046,0,Inf,202.8571429
39027,1035789.071963,281088.106948,0,Inf,214.8333333
39029,1268343.425984,467091.969942,0,Inf,228.5
39031,1182107.060558,401735.997993,0,Inf,230.4166667
39033,1090345.399858,450635.829673,0,Inf,231.5555556
39035,1185323.116849,529640.75394,0,Inf,222.7
39037,958966.381485,352672.480265,0,Inf,217.0909091
39039,953490.756833,486548.58593,0,Inf,230.9
39041,1092301.522957,386611.831594,6,Inf,222.8888889
39043,1105463.217001,511551.398533,2,Inf,213.2857143
39045,1131385.071618,332746.811176,0,Inf,209.75
39047,1064100.151805,300672.676094,0,Inf,210
39049,1096852.386079,351955.060239,8,Inf,203.8888889
39051,979958.440559,520930.802407,0,Inf,238.125
39053,1172082.852559,233656.807252,0,Inf,207
39055,1223028.978986,543725.047292,0,Inf,245.5714286
39057,1027198.349993,310997.051132,2,Inf,205.5
39059,1221997.397021,379888.363364,0,Inf,212.1818182
39061,977402.617819,248292.128096,2,Inf,204.875
39063,1026706.265828,458885.01518,0,Inf,225.1818182
39065,1031728.94891,421367.95129,0,Inf,221.6666667
39067,1251639.755476,411703.925612,0,Inf,189.1111111
39069,988333.307017,491719.09611,0,Inf,232.5714286
39071,1057801.293275,258499.602344,15,Inf,204.25
39073,1148523.606799,306729.799835,0,Inf,217.6666667
39075,1177575.992718,430087.402306,0,Inf,245
39077,1112768.352283,486962.919631,0,Inf,230.125
39079,1142846.73345,252676.144609,0,Inf,209
39081,1276526.406003,425613.438623,0,Inf,205.125
39083,1138520.546764,406067.178593,0,Inf,244.2222222
39085,1215552.192393,565710.941958,0,Inf,220.8
39087,1158166.572208,204901.490923,1,5,217.125
39089,1137993.729756,371710.235201,0,Inf,225.2142857
39091,1027082.176777,389678.968661,1,Inf,221.8181818
39093,1146234.638948,509126.54538,0,Inf,224.8
39095,1018166.354985,527889.989386,0,Inf,232.75
39097,1064255.624389,338988.624024,0,Inf,206.9166667
39099,1263541.532148,495140.036179,0,Inf,241.875
39101,1073178.028091,418119.790771,0,Inf,228.1428571
39103,1169919.716979,492780.670224,0,Inf,233.125
39105,1194693.695716,265010.832223,0,Inf,212.6666667
39107,952986.387805,396447.146375,0,Inf,210.6363636
39109,992848.736859,347541.911816,5,Inf,211.875
39111,1262055.944019,349167.873821,0,Inf,224.875
39113,992406.314144,313847.588928,2,Inf,205.2
39115,1199004.068603,328086.759281,0,Inf,228
39117,1104764.159324,415354.185659,0,Inf,236.2857143
39119,1185064.940743,364045.88199,0,Inf,220.3846154
39121,1229477.959098,347983.651319,0,Inf,224.4444444
39123,1064105.936499,524139.420742,7,Inf,216.8571429
39125,948483.299885,462910.093613,0,Inf,233.2857143
39127,1164192.207289,336262.890149,0,Inf,226.1428571
39129,1100061.838732,315267.082822,0,Inf,202.1111111
39131,1104808.976058,251946.766998,7,Inf,204.7
39133,1226599.905892,507377.092853,0,Inf,243.3333333
39135,961581.848104,309359.136534,1,Inf,218.3333333
39137,986869.040921,456725.383097,0,Inf,228.8
39139,1122982.227477,446077.914112,0,Inf,236.4545455
39141,1102148.250971,281186.250112,7,Inf,210.2857143
39143,1064102.790791,504270.532964,1,Inf,226.3333333
39145,1116147.715388,222607.26277,0,Inf,202.0909091
39147,1068913.88262,478590.904718,1,Inf,229.7
39149,990385.663874,378932.743135,1,Inf,219.75
39151,1218789.381964,465787.626947,0,Inf,232.3846154
39153,1199844.721557,499206.034493,0,Inf,233.5
39155,1260533.419649,529034.062765,0,Inf,245.9090909
39157,1216997.268665,422464.830713,0,Inf,226.7272727
39159,1060566.609977,383037.399755,0,Inf,219.2
39161,952759.375986,432288.278222,0,Inf,227.375
39163,1152358.890261,278176.922043,0,Inf,213.5714286
39165,1006133.124571,278650.143248,0,Inf,210.7777778
39167,1232026.91881,313212.584858,0,Inf,217.1538462
39169,1175845.080934,460424.877631,0,Inf,237.4166667
39171,942838.670866,511690.563545,0,Inf,238.8571429
39173,1024658.167781,499424.848126,0,Inf,230.9230769
39175,1059168.929019,445006.726485,4,Inf,229.1666667
40001,119970.915152,-180190.60203,24,Inf,139.5
40003,-205582.753338,-83644.985949,0,Inf,193.5333333
40005,-3370.143166,-350126.513982,0,Inf,168.3125
40007,-395832.409383,-74746.037883,0,Inf,213.0555556
40009,-331998.100653,-243464.711111,1,Inf,192.75
40011,-217122.060138,-180020.021042,14,Inf,187.3333333
40013,-24585.631067,-395864.16267,0,Inf,159.6315789
40015,-214484.445849,-257824.618211,4,Inf,178.12
40017,-176991.038514,-218322.269701,0,Inf,176.125
40019,-117243.300672,-363055.651461,8,Inf,165.25
40021,88335.424151,-179088.730352,9,Inf,157.3333333
40023,40948.128642,-388885.947642,0,Inf,157.9444444
40025,-576064.997629,-64406.776597,13,Inf,237.1428571
40027,-119719.547927,-256588.73419,0,Inf,174.3
40029,-26268.369455,-325654.547861,0,Inf,171.4545455
