"","GC","lat","long","Date","User","countylist2"
"2388"," GC1B2F4",39.6884,-91.33172,"2009-03-28","Tagalong Lynn","missouri,marion"
"2389"," GC1B2F4",39.6884,-91.33172,"2009-03-28","FRIED OKRA","missouri,marion"
"2390"," GC1B2F4",39.6884,-91.33172,"2009-03-28","Gredgeman","missouri,marion"
"2391"," GC1B2F4",39.6884,-91.33172,"2009-03-27","the cachingbears","missouri,marion"
"2392"," GC1B2F4",39.6884,-91.33172,"2009-03-25","TEAM GEOCHEF","missouri,marion"
"2393"," GC1B2F4",39.6884,-91.33172,"2009-01-10","beladi1","missouri,marion"
"2394"," GC1B2F4",39.6884,-91.33172,"2009-01-10","SWAseeker","missouri,marion"
"2395"," GC1B2F4",39.6884,-91.33172,"2008-10-30","Mongo travelers","missouri,marion"
"2396"," GC1B2F4",39.6884,-91.33172,"2008-10-30","olderscroller-granyg","missouri,marion"
"2397"," GC1B2F4",39.6884,-91.33172,"2008-10-30","olderscroller-granyg","missouri,marion"
"2398"," GC1B2F4",39.6884,-91.33172,"2008-10-26","Crowesfeat30","missouri,marion"
"2399"," GC1B2F4",39.6884,-91.33172,"2008-10-26","Strider","missouri,marion"
"2400"," GC1B2F4",39.6884,-91.33172,"2008-10-26","L Frank","missouri,marion"
"2401"," GC1B2F4",39.6884,-91.33172,"2008-10-26","Team DLADL","missouri,marion"
"2402"," GC1B2F4",39.6884,-91.33172,"2008-10-25","roelsch","missouri,marion"
"2403"," GC1B2F4",39.6884,-91.33172,"2008-10-25","Mean Gene","missouri,marion"
"2404"," GC1B2F4",39.6884,-91.33172,"2008-09-26","2~Sherlocks","missouri,marion"
"2405"," GC1B2F4",39.6884,-91.33172,"2008-09-26","Hunster","missouri,marion"
"2406"," GC1B2F4",39.6884,-91.33172,"2008-08-06","mojedo","missouri,marion"
"2407"," GC1B2F4",39.6884,-91.33172,"2008-07-24","MutherAndSun","missouri,marion"
"2408"," GC1B2F4",39.6884,-91.33172,"2008-07-23","Cyclops","missouri,marion"
"2409"," GC1B2F4",39.6884,-91.33172,"2008-06-01","luckycharmer","missouri,marion"
"2410"," GC1B2F4",39.6884,-91.33172,"2008-04-26","3 Men And A Mommy","missouri,marion"
"2411"," GC1B2F4",39.6884,-91.33172,"2008-04-09","Cav Scout","missouri,marion"
"2412"," GC1B2F4",39.6884,-91.33172,"2008-04-09","geoaware","missouri,marion"
"2413","GC278R7",37.71818,-80.43702,"2017-10-20","COPES","west virginia,greenbrier"
"2414","GC278R7",37.71818,-80.43702,"2017-09-06","CritterLover","west virginia,greenbrier"
"2415","GC278R7",37.71818,-80.43702,"2017-08-12","BIG Mama K","west virginia,greenbrier"
"2416","GC278R7",37.71818,-80.43702,"2017-06-17","skeletor10","west virginia,greenbrier"
"2417","GC278R7",37.71818,-80.43702,"2017-06-17","InxtricablFate","west virginia,greenbrier"
"2418","GC278R7",37.71818,-80.43702,"2017-06-17","magtfplanner","west virginia,greenbrier"
"2419","GC278R7",37.71818,-80.43702,"2016-03-01","aogagent1","west virginia,greenbrier"
"2420","GC278R7",37.71818,-80.43702,"2016-01-13","Paintedwarrior","west virginia,greenbrier"
"2421","GC278R7",37.71818,-80.43702,"2016-01-13","dukemartin","west virginia,greenbrier"
"2422","GC278R7",37.71818,-80.43702,"2015-10-11","Wildhorse15","west virginia,greenbrier"
"2423","GC278R7",37.71818,-80.43702,"2015-10-11","Wildhorse15","west virginia,greenbrier"
"2424","GC278R7",37.71818,-80.43702,"2015-10-11","dio4x4","west virginia,greenbrier"
"2425","GC278R7",37.71818,-80.43702,"2015-08-06","LisaS","west virginia,greenbrier"
"2426","GC278R7",37.71818,-80.43702,"2015-08-06","Barefoot","west virginia,greenbrier"
"2427","GC278R7",37.71818,-80.43702,"2014-10-17","NascarTerry","west virginia,greenbrier"
"2428","GC278R7",37.71818,-80.43702,"2014-10-17","RN escape","west virginia,greenbrier"
"2429","GC278R7",37.71818,-80.43702,"2014-10-04","Dame Deco","west virginia,greenbrier"
"2430","GC278R7",37.71818,-80.43702,"2014-09-15","Noah Bare","west virginia,greenbrier"
"2431","GC278R7",37.71818,-80.43702,"2014-09-15","lostnletart","west virginia,greenbrier"
"2432","GC278R7",37.71818,-80.43702,"2014-09-15","Mr.Mike73","west virginia,greenbrier"
"2433","GC278R7",37.71818,-80.43702,"2014-08-19","Keike and Navy LT","west virginia,greenbrier"
"2434","GC278R7",37.71818,-80.43702,"2014-08-19","Keike and Navy LT","west virginia,greenbrier"
"2435","GC278R7",37.71818,-80.43702,"2014-08-08","YELBUG","west virginia,greenbrier"
"2436","GC278R7",37.71818,-80.43702,"2014-07-17","Netinator","west virginia,greenbrier"
"2437","GC278R7",37.71818,-80.43702,"2014-04-17","GR8Caches","west virginia,greenbrier"
"2438","GC278R7",37.71818,-80.43702,"2014-03-29","BeerBrewerDan","west virginia,greenbrier"
"2439","GC278R7",37.71818,-80.43702,"2013-12-31","kendric4","west virginia,greenbrier"
"2440","GC278R7",37.71818,-80.43702,"2013-12-31","libbie5","west virginia,greenbrier"
"2441","GC278R7",37.71818,-80.43702,"2013-12-19","illinitrekker","west virginia,greenbrier"
"2442","GC278R7",37.71818,-80.43702,"2013-12-19","eightwednesday","west virginia,greenbrier"
"2443","GC278R7",37.71818,-80.43702,"2013-08-20","hostanut","west virginia,greenbrier"
"2444","GC278R7",37.71818,-80.43702,"2013-08-20","lan46","west virginia,greenbrier"
"2445","GC278R7",37.71818,-80.43702,"2013-08-20","rainbowtree","west virginia,greenbrier"
"2446","GC278R7",37.71818,-80.43702,"2013-08-17","dauphingurl","west virginia,greenbrier"
"2447","GC278R7",37.71818,-80.43702,"2013-08-14","escapee06","west virginia,greenbrier"
"2448","GC278R7",37.71818,-80.43702,"2013-05-26","mezacate","west virginia,greenbrier"
"2449","GC278R7",37.71818,-80.43702,"2013-02-23","markcase","west virginia,greenbrier"
"2450","GC278R7",37.71818,-80.43702,"2012-11-26","Liam","west virginia,greenbrier"
"2451","GC278R7",37.71818,-80.43702,"2012-11-26","Monkeybrad","west virginia,greenbrier"
"2452","GC278R7",37.71818,-80.43702,"2011-08-25","papermanone & catlover","west virginia,greenbrier"
"2453","GC278R7",37.71818,-80.43702,"2011-06-28","OxSling","west virginia,greenbrier"
"2454","GC278R7",37.71818,-80.43702,"2010-04-26","geoawareCA","west virginia,greenbrier"
"2455","GC1GCX8",45.5589,-65.57518,"2018-06-24","vfrgirl",NA
"2456","GC1GCX8",45.5589,-65.57518,"2018-06-24","sussexace",NA
"2457","GC1GCX8",45.5589,-65.57518,"2018-05-16","gnome#4",NA
"2458","GC1GCX8",45.5589,-65.57518,"2017-10-08","7TNT",NA
"2459","GC1GCX8",45.5589,-65.57518,"2017-06-30","usRlost",NA
"2460","GC1GCX8",45.5589,-65.57518,"2016-07-01","fingers crossed",NA
"2461","GC1GCX8",45.5589,-65.57518,"2016-05-22","Pink Action",NA
"2462","GC1GCX8",45.5589,-65.57518,"2015-09-08","Dead Chuffed",NA
"2463","GC1GCX8",45.5589,-65.57518,"2014-06-17","kballsy",NA
"2464","GC1GCX8",45.5589,-65.57518,"2014-06-17","ponil",NA
"2465","GC1GCX8",45.5589,-65.57518,"2014-06-17","preferida",NA
"2466","GC1GCX8",45.5589,-65.57518,"2014-06-17","team salford",NA
"2467","GC1GCX8",45.5589,-65.57518,"2014-06-17","Nhtravelers5",NA
"2468","GC1GCX8",45.5589,-65.57518,"2013-07-22","Blurman",NA
"2469","GC1GCX8",45.5589,-65.57518,"2013-07-21","lagrac",NA
"2470","GC1GCX8",45.5589,-65.57518,"2013-07-13","ONESPIRIT555",NA
"2471","GC1GCX8",45.5589,-65.57518,"2013-06-30","Sgt Pick",NA
"2472","GC1GCX8",45.5589,-65.57518,"2013-01-12","ranger170",NA
"2473","GC1GCX8",45.5589,-65.57518,"2012-10-15","Ma & Pa",NA
"2474","GC1GCX8",45.5589,-65.57518,"2012-10-15","Belladan",NA
"2475","GC1GCX8",45.5589,-65.57518,"2012-10-06","K57",NA
"2476","GC1GCX8",45.5589,-65.57518,"2012-08-06","Paulie",NA
"2477","GC1GCX8",45.5589,-65.57518,"2012-08-02","Folboter JAF",NA
"2478","GC1GCX8",45.5589,-65.57518,"2012-06-30","El Nimrod",NA
"2479","GC1GCX8",45.5589,-65.57518,"2012-03-23","Q.B.",NA
"2480","GC1GCX8",45.5589,-65.57518,"2011-09-30","Pen4",NA
"2481","GC1GCX8",45.5589,-65.57518,"2011-08-27","Perks19",NA
"2482","GC1GCX8",45.5589,-65.57518,"2011-08-20","sussexace",NA
"2483","GC1GCX8",45.5589,-65.57518,"2011-07-20","stcar",NA
"2484","GC1GCX8",45.5589,-65.57518,"2011-07-20","Rev Slippery",NA
"2485","GC1GCX8",45.5589,-65.57518,"2011-07-20","paulandstacey",NA
"2486","GC1GCX8",45.5589,-65.57518,"2011-07-20","Zonker&co",NA
"2487","GC1GCX8",45.5589,-65.57518,"2010-09-03","j2brew",NA
"2488","GC1GCX8",45.5589,-65.57518,"2010-08-23","E.B.E 51",NA
"2489","GC1GCX8",45.5589,-65.57518,"2010-06-11","2 GYPSIES WITH NO MOSS BETWEEN OUR TOES",NA
"2490","GC1GCX8",45.5589,-65.57518,"2010-04-26","ZeMartelo",NA
"2491","GC1GCX8",45.5589,-65.57518,"2010-03-07","Sportsman01",NA
"2492","GC1GCX8",45.5589,-65.57518,"2009-11-11","avardmac",NA
"2493","GC1GCX8",45.5589,-65.57518,"2009-10-12","GEDCanada",NA
"2494","GC1GCX8",45.5589,-65.57518,"2009-10-12","KFDCanada&GEDCanada",NA
"2495","GC1GCX8",45.5589,-65.57518,"2009-09-12","viking43",NA
"2496","GC1GCX8",45.5589,-65.57518,"2009-08-29","incepit",NA
"2497","GC1GCX8",45.5589,-65.57518,"2009-08-21","GeoSlyCa",NA
"2498","GC1GCX8",45.5589,-65.57518,"2009-08-21","ACE226",NA
"2499","GC1GCX8",45.5589,-65.57518,"2009-08-10","Team BikeFast",NA
"2500","GC1GCX8",45.5589,-65.57518,"2009-08-06","penguins lament",NA
"2501","GC1GCX8",45.5589,-65.57518,"2009-07-27","BEESKEEPER",NA
"2502","GC1GCX8",45.5589,-65.57518,"2009-06-22","sourismimi",NA
"2503","GC1GCX8",45.5589,-65.57518,"2009-06-22","zieubleu",NA
"2504","GC1GCX8",45.5589,-65.57518,"2009-06-09","ajlong",NA
"2505","GC1GCX8",45.5589,-65.57518,"2009-03-24","mud in the face",NA
"2506","GC1GCX8",45.5589,-65.57518,"2009-01-04","Olive_Girl",NA
"2507","GC1GCX8",45.5589,-65.57518,"2009-01-04","Ol_eagle_eyes",NA
"2508","GC1GCX8",45.5589,-65.57518,"2008-10-19","Dreaming Tree & Tigerkiss",NA
"2509","GC1GCX8",45.5589,-65.57518,"2008-10-03","jim52",NA
"2510","GC1GCX8",45.5589,-65.57518,"2008-09-28","Creakers",NA
"2511","GC1GCX8",45.5589,-65.57518,"2008-09-27","TLWTOC",NA
"2512","GC1GCX8",45.5589,-65.57518,"2008-09-27","DIGGER_52",NA
"2513","GC1GCX8",45.5589,-65.57518,"2008-09-19","Triple_Trouble",NA
"2514","GC1GCX8",45.5589,-65.57518,"2008-09-18","TheRetiredHiker&SpruceGum",NA
"2515","GC1GCX8",45.5589,-65.57518,"2008-09-18","geoaware",NA
"2516","GC1H3WW",44.82802,-68.47477,"2012-10-20","Fyr~n~Wyr","maine,penobscot"
"2517","GC1H3WW",44.82802,-68.47477,"2012-10-20","Fyr~n~Wyr","maine,penobscot"
"2518","GC1H3WW",44.82802,-68.47477,"2008-10-13","Fyr~n~Wyr","maine,penobscot"
"2519","GC1H3WW",44.82802,-68.47477,"2008-10-12","MainePublisher","maine,penobscot"
"2520","GC1JMJ5",37.23257,-83.02518,"2016-07-12","indylen","kentucky,knott"
"2521","GC1JMJ5",37.23257,-83.02518,"2016-07-12","indylen","kentucky,knott"
"2522","GC1JMJ5",37.23257,-83.02518,"2016-07-12","indylen","kentucky,knott"
"2523","GC1JMJ5",37.23257,-83.02518,"2014-02-25","biblemanrick","kentucky,knott"
"2524","GC1JMJ5",37.23257,-83.02518,"2013-10-18","Ground Fox","kentucky,knott"
"2525","GC1JMJ5",37.23257,-83.02518,"2012-09-02","terri2south","kentucky,knott"
"2526","GC1JMJ5",37.23257,-83.02518,"2012-09-02","smoke69","kentucky,knott"
"2527","GC1JMJ5",37.23257,-83.02518,"2012-06-18","fivecrs","kentucky,knott"
"2528","GC1JMJ5",37.23257,-83.02518,"2011-10-16","BIG Mama K","kentucky,knott"
"2529","GC1JMJ5",37.23257,-83.02518,"2011-10-16","coolhipwithit","kentucky,knott"
"2530","GC1JMJ5",37.23257,-83.02518,"2011-08-21","dsms99","kentucky,knott"
"2531","GC1JMJ5",37.23257,-83.02518,"2011-03-02","Papafuz & Mama","kentucky,knott"
"2532","GC1JMJ5",37.23257,-83.02518,"2011-03-02","Konnarock Kid & Marge","kentucky,knott"
"2533","GC1JMJ5",37.23257,-83.02518,"2010-04-03","pikeville_cacher","kentucky,knott"
"2534","GC1JMJ5",37.23257,-83.02518,"2009-10-04","Kentucky Trio","kentucky,knott"
"2535","GC1JMJ5",37.23257,-83.02518,"2009-03-04","Jumpin' Jack Cache","kentucky,knott"
"2536","GC1JMJ5",37.23257,-83.02518,"2008-12-06","SpongeBob CachePants","kentucky,knott"
"2537","GC1JMJ5",37.23257,-83.02518,"2008-12-05","perrycoscooter","kentucky,knott"
"2538","GC1JMJ5",37.23257,-83.02518,"2008-12-04","geoaware","kentucky,knott"
"2539","GC1BQJD",37.72223,-83.62617,"2010-12-05","Brad_W","kentucky,wolfe"
"2540","GC1BQJD",37.72223,-83.62617,"2010-10-01","BuffaloBob!!","kentucky,wolfe"
"2541","GC1BQJD",37.72223,-83.62617,"2009-12-12","highspeed700","kentucky,wolfe"
"2542","GC1BQJD",37.72223,-83.62617,"2009-12-12","Kentucky Trio","kentucky,wolfe"
"2543","GC1BQJD",37.72223,-83.62617,"2009-12-12","perrycoscooter","kentucky,wolfe"
"2544","GC1BQJD",37.72223,-83.62617,"2009-05-12","Papafuz & Mama","kentucky,wolfe"
"2545","GC1BQJD",37.72223,-83.62617,"2009-05-12","Konnarock Kid & Marge","kentucky,wolfe"
"2546","GC1BQJD",37.72223,-83.62617,"2009-03-27","petralundi","kentucky,wolfe"
"2547","GC1BQJD",37.72223,-83.62617,"2008-12-29","Ammosuperman","kentucky,wolfe"
"2548","GC1BQJD",37.72223,-83.62617,"2008-11-22","JPlus14","kentucky,wolfe"
"2549","GC1BQJD",37.72223,-83.62617,"2008-11-22","JEEPSTAFF","kentucky,wolfe"
"2550","GC1BQJD",37.72223,-83.62617,"2008-07-03","coolhipwithit","kentucky,wolfe"
"2551","GC1BQJD",37.72223,-83.62617,"2008-05-31","geoaware","kentucky,wolfe"
"2552","GC1BQJD",37.72223,-83.62617,"2008-05-30","geoaware","kentucky,wolfe"
"2553","GC1BQJD",37.72223,-83.62617,"2008-05-30","geoaware","kentucky,wolfe"
"2554","GC1BQJD",37.72223,-83.62617,"2008-04-29","geoaware","kentucky,wolfe"
"2555","GCX26P",40.87098,-74.61683,"2019-09-14","Pezgirl22","new jersey,morris"
"2556","GCX26P",40.87098,-74.61683,"2019-09-14","Forbez","new jersey,morris"
"2557","GCX26P",40.87098,-74.61683,"2019-09-14","donut the cat","new jersey,morris"
"2558","GCX26P",40.87098,-74.61683,"2019-05-19","junco_","new jersey,morris"
"2559","GCX26P",40.87098,-74.61683,"2018-06-03","MAGICN3","new jersey,morris"
"2560","GCX26P",40.87098,-74.61683,"2018-04-23","Team DaddieMark","new jersey,morris"
"2561","GCX26P",40.87098,-74.61683,"2018-04-23","Domerdoc","new jersey,morris"
"2562","GCX26P",40.87098,-74.61683,"2018-03-26","Flyer1957","new jersey,morris"
"2563","GCX26P",40.87098,-74.61683,"2018-03-26","jaimsjaimison","new jersey,morris"
"2564","GCX26P",40.87098,-74.61683,"2018-02-13","BraillerCD","new jersey,morris"
"2565","GCX26P",40.87098,-74.61683,"2018-01-13","captainmath","new jersey,morris"
"2566","GCX26P",40.87098,-74.61683,"2018-01-13","007 explorers","new jersey,morris"
"2567","GCX26P",40.87098,-74.61683,"2018-01-13","Roxbury Devil","new jersey,morris"
"2568","GCX26P",40.87098,-74.61683,"2018-01-13","captainmath","new jersey,morris"
"2569","GCX26P",40.87098,-74.61683,"2017-06-01","Ragtime Fan","new jersey,morris"
"2570","GCX26P",40.87098,-74.61683,"2017-06-01","swampland'r","new jersey,morris"
"2571","GCX26P",40.87098,-74.61683,"2016-03-30","scubaduber","new jersey,morris"
"2572","GCX26P",40.87098,-74.61683,"2015-12-03","In your DDreams","new jersey,morris"
"2573","GCX26P",40.87098,-74.61683,"2015-12-03","jimmyg7929","new jersey,morris"
"2574","GCX26P",40.87098,-74.61683,"2015-06-21","scooter1130","new jersey,morris"
"2575","GCX26P",40.87098,-74.61683,"2015-06-05","evezofiu2","new jersey,morris"
"2576","GCX26P",40.87098,-74.61683,"2014-08-03","lakelady","new jersey,morris"
"2577","GCX26P",40.87098,-74.61683,"2013-06-09","TeamBandN","new jersey,morris"
"2578","GCX26P",40.87098,-74.61683,"2012-10-02","MetsFanInNJ","new jersey,morris"
"2579","GCX26P",40.87098,-74.61683,"2012-08-17","Roxbury Devil","new jersey,morris"
"2580","GCX26P",40.87098,-74.61683,"2012-08-10","daveprenj","new jersey,morris"
"2581","GCX26P",40.87098,-74.61683,"2012-04-13","BiigB","new jersey,morris"
"2582","GCX26P",40.87098,-74.61683,"2012-04-07","NJ-Trekker","new jersey,morris"
"2583","GCX26P",40.87098,-74.61683,"2012-04-07","04cubtag","new jersey,morris"
"2584","GCX26P",40.87098,-74.61683,"2012-03-19","Ranger Lynn","new jersey,morris"
"2585","GCX26P",40.87098,-74.61683,"2012-02-23","DTLee","new jersey,morris"
"2586","GCX26P",40.87098,-74.61683,"2012-02-19","citicar1976","new jersey,morris"
"2587","GCX26P",40.87098,-74.61683,"2012-02-19","ramapo","new jersey,morris"
"2588","GCX26P",40.87098,-74.61683,"2012-01-19","AnAmericanGirl","new jersey,morris"
"2589","GCX26P",40.87098,-74.61683,"2010-10-10","doverchief","new jersey,morris"
"2590","GCX26P",40.87098,-74.61683,"2010-09-06","yankeepride","new jersey,morris"
"2591","GCX26P",40.87098,-74.61683,"2010-07-20","seam2read","new jersey,morris"
"2592","GCX26P",40.87098,-74.61683,"2010-07-20","camelprodder","new jersey,morris"
"2593","GCX26P",40.87098,-74.61683,"2010-04-29","snegrin","new jersey,morris"
"2594","GCX26P",40.87098,-74.61683,"2010-04-29","snegrin","new jersey,morris"
"2595","GCX26P",40.87098,-74.61683,"2010-03-21","latitude55","new jersey,morris"
"2596","GCX26P",40.87098,-74.61683,"2009-05-30","cheekachu","new jersey,morris"
"2597","GCX26P",40.87098,-74.61683,"2009-05-30","bigboybubba","new jersey,morris"
"2598","GCX26P",40.87098,-74.61683,"2009-05-30","princesseffiee","new jersey,morris"
"2599","GCX26P",40.87098,-74.61683,"2009-05-30","marajade2","new jersey,morris"
"2600","GCX26P",40.87098,-74.61683,"2008-08-13","BigA800","new jersey,morris"
"2601","GCX26P",40.87098,-74.61683,"2008-06-26","The Pugnuts","new jersey,morris"
"2602","GCX26P",40.87098,-74.61683,"2008-03-15","EagleTrax","new jersey,morris"
"2603","GCX26P",40.87098,-74.61683,"2008-03-15","mblatch","new jersey,morris"
"2604","GCX26P",40.87098,-74.61683,"2008-03-15","CondorTrax","new jersey,morris"
"2605","GCX26P",40.87098,-74.61683,"2008-02-08","kenvilguy","new jersey,morris"
"2606","GCX26P",40.87098,-74.61683,"2007-09-14","Crosby Stills and Cache","new jersey,morris"
"2607","GCX26P",40.87098,-74.61683,"2007-09-07","stevefash","new jersey,morris"
"2608","GCX26P",40.87098,-74.61683,"2007-08-13","stevefash","new jersey,morris"
"2609","GCX26P",40.87098,-74.61683,"2007-07-07","trowel32","new jersey,morris"
"2610","GCX26P",40.87098,-74.61683,"2007-07-07","nikcap","new jersey,morris"
"2611","GCX26P",40.87098,-74.61683,"2007-06-11","Stellar Jr.","new jersey,morris"
"2612","GCX26P",40.87098,-74.61683,"2007-06-09","IMSpider","new jersey,morris"
"2613","GCX26P",40.87098,-74.61683,"2007-05-25","cheeriokid","new jersey,morris"
"2614","GCX26P",40.87098,-74.61683,"2007-03-11","Walkin' Ed","new jersey,morris"
"2615","GCX26P",40.87098,-74.61683,"2007-01-02","stellarscapes","new jersey,morris"
"2616","GCX26P",40.87098,-74.61683,"2006-11-20","Archerino","new jersey,morris"
"2617","GCX26P",40.87098,-74.61683,"2006-09-29","vanm","new jersey,morris"
"2618","GCX26P",40.87098,-74.61683,"2006-07-16","Harry Dolphin","new jersey,morris"
"2619","GCX26P",40.87098,-74.61683,"2006-07-15","Tiffany's Slaves","new jersey,morris"
"2620","GCX26P",40.87098,-74.61683,"2006-07-15","treequest","new jersey,morris"
"2621","GCX26P",40.87098,-74.61683,"2006-07-11","Straatmaker 5","new jersey,morris"
"2622","GCX26P",40.87098,-74.61683,"2006-07-10","vanm","new jersey,morris"
"2623","GCX26P",40.87098,-74.61683,"2006-07-10","Pofe","new jersey,morris"
"2624","GCX26P",40.87098,-74.61683,"2006-07-09","vanm","new jersey,morris"
"2625","GC6P49Z",40.93795,-74.73913,"2020-03-11","JATLink","new jersey,sussex"
"2626","GC6P49Z",40.93795,-74.73913,"2020-03-08","Ovaron","new jersey,sussex"
"2627","GC6P49Z",40.93795,-74.73913,"2020-03-07","NJTERPS","new jersey,sussex"
"2628","GC6P49Z",40.93795,-74.73913,"2020-01-26","Sylvain57","new jersey,sussex"
"2629","GC6P49Z",40.93795,-74.73913,"2020-01-12","HappilyEverAfter0818","new jersey,sussex"
"2630","GC6P49Z",40.93795,-74.73913,"2019-11-27","daveprenj","new jersey,sussex"
"2631","GC6P49Z",40.93795,-74.73913,"2019-11-05","wodento","new jersey,sussex"
"2632","GC6P49Z",40.93795,-74.73913,"2019-10-25","magicman/sewjourner","new jersey,sussex"
"2633","GC6P49Z",40.93795,-74.73913,"2019-10-07","MAGICN3","new jersey,sussex"
"2634","GC6P49Z",40.93795,-74.73913,"2019-09-08","Bro Man","new jersey,sussex"
"2635","GC6P49Z",40.93795,-74.73913,"2019-08-03","SlinkyPink","new jersey,sussex"
"2636","GC6P49Z",40.93795,-74.73913,"2019-06-08","VT2NJ","new jersey,sussex"
"2637","GC6P49Z",40.93795,-74.73913,"2019-05-18","007 explorers","new jersey,sussex"
"2638","GC6P49Z",40.93795,-74.73913,"2019-05-06","mtdesq","new jersey,sussex"
"2639","GC6P49Z",40.93795,-74.73913,"2019-04-02","unimoggers","new jersey,sussex"
"2640","GC6P49Z",40.93795,-74.73913,"2019-01-26","Foundinnj","new jersey,sussex"
"2641","GC6P49Z",40.93795,-74.73913,"2019-01-12","T4746","new jersey,sussex"
"2642","GC6P49Z",40.93795,-74.73913,"2018-10-21","urpickle","new jersey,sussex"
"2643","GC6P49Z",40.93795,-74.73913,"2018-10-19","gpscouts","new jersey,sussex"
"2644","GC6P49Z",40.93795,-74.73913,"2018-08-28","KanoeBillder","new jersey,sussex"
"2645","GC6P49Z",40.93795,-74.73913,"2018-07-30","DFP1","new jersey,sussex"
"2646","GC6P49Z",40.93795,-74.73913,"2018-07-26","klizich","new jersey,sussex"
"2647","GC6P49Z",40.93795,-74.73913,"2018-06-24","MEMO Machine","new jersey,sussex"
"2648","GC6P49Z",40.93795,-74.73913,"2018-05-31","smherli1031","new jersey,sussex"
"2649","GC6P49Z",40.93795,-74.73913,"2018-05-28","Harry Dolphin","new jersey,sussex"
"2650","GC6P49Z",40.93795,-74.73913,"2017-10-28","BriGuyNY","new jersey,sussex"
"2651","GC6P49Z",40.93795,-74.73913,"2017-10-28","LabRat101","new jersey,sussex"
"2652","GC6P49Z",40.93795,-74.73913,"2017-10-28","foxtrott871","new jersey,sussex"
"2653","GC6P49Z",40.93795,-74.73913,"2017-10-28","The Orr Knights","new jersey,sussex"
"2654","GC6P49Z",40.93795,-74.73913,"2017-10-28","cdparker1","new jersey,sussex"
"2655","GC6P49Z",40.93795,-74.73913,"2017-10-28","thiayack","new jersey,sussex"
"2656","GC6P49Z",40.93795,-74.73913,"2017-10-28","MrBee&WillowTree","new jersey,sussex"
"2657","GC6P49Z",40.93795,-74.73913,"2017-10-28","bigcarl","new jersey,sussex"
"2658","GC6P49Z",40.93795,-74.73913,"2017-10-28","CodyHollowFarm","new jersey,sussex"
"2659","GC6P49Z",40.93795,-74.73913,"2017-10-28","benlorma07","new jersey,sussex"
