"","year","county1","county2","num.shared","incidence","date","inf.counties"
"409","2013-01-01","Ontonagon","Westmorland County",1,0,2013-01-01,474
"410","2013-01-01","Ontonagon","Franklin",1,0,2013-01-01,474
"411","2013-01-01","Ontonagon","Ulster",1,0,2013-01-01,474
"412","2013-01-01","Ontonagon","Bennington",1,0,2013-01-01,474
"413","2013-01-01","Ontonagon","Rowan",1,0,2013-01-01,474
"414","2013-01-01","St. Louis County","Ontonagon",1,0,2013-01-01,474
"415","2013-01-01","St. Louis County","Keweenaw",1,0,2013-01-01,474
"416","2013-01-01","St. Louis County","Maury",1,0,2013-01-01,474
"417","2013-01-01","St. Louis County","York County",1,0,2013-01-01,474
"418","2013-01-01","St. Louis County","Hardin",1,0,2013-01-01,474
"419","2013-01-01","St. Louis County","Hocking",1,0,2013-01-01,474
"420","2013-01-01","St. Louis County","Marion",1,0,2013-01-01,474
"421","2013-01-01","St. Louis County","Houghton",1,0,2013-01-01,474
"422","2013-01-01","St. Louis County","La Côte-De-Gaspé",1,0,2013-01-01,474
"423","2013-01-01","St. Louis County","Phelps",1,0,2013-01-01,474
"424","2013-01-01","St. Louis County","St. Louis County",1,0,2013-01-01,474
"425","2013-01-01","St. Louis County","Taney",1,0,2013-01-01,474
"426","2013-01-01","St. Louis County","Newton",1,0,2013-01-01,474
"427","2013-01-01","St. Louis County","Pulaski",1,0,2013-01-01,474
"428","2013-01-01","St. Louis County","Lewis",1,0,2013-01-01,474
"429","2013-01-01","St. Louis County","Warren",1,0,2013-01-01,474
"430","2013-01-01","St. Louis County","Edmonson",1,0,2013-01-01,474
"431","2013-01-01","St. Louis County","Lee",1,0,2013-01-01,474
"432","2013-01-01","St. Louis County","Rockcastle",1,0,2013-01-01,474
"433","2013-01-01","St. Louis County","Carter",1,0,2013-01-01,474
"434","2013-01-01","St. Louis County","Letcher",1,0,2013-01-01,474
"435","2013-01-01","St. Louis County","Meade",1,0,2013-01-01,474
"436","2013-01-01","St. Louis County","Washington",1,0,2013-01-01,474
"437","2013-01-01","St. Louis County","Haliburton County",1,0,2013-01-01,474
"438","2013-01-01","St. Louis County","Fairfield",1,0,2013-01-01,474
"439","2013-01-01","St. Louis County","Wise",1,0,2013-01-01,474
"440","2013-01-01","St. Louis County","Kings County",1,0,2013-01-01,474
"441","2013-01-01","St. Louis County","Nipissing District (Part 1 Of)",1,0,2013-01-01,474
"442","2013-01-01","St. Louis County","Halton Regional Municipality",1,0,2013-01-01,474
"443","2013-01-01","St. Louis County","Oxford",1,0,2013-01-01,474
"444","2013-01-01","St. Louis County","Saint John County",1,0,2013-01-01,474
"445","2013-01-01","St. Louis County","Roanoke",1,0,2013-01-01,474
"446","2013-01-01","St. Louis County","Crawford",1,0,2013-01-01,474
"447","2013-01-01","St. Louis County","Monroe",1,0,2013-01-01,474
"448","2013-01-01","St. Louis County","Montgomery",1,0,2013-01-01,474
"449","2013-01-01","St. Louis County","Smyth",1,0,2013-01-01,474
"450","2013-01-01","St. Louis County","Luzerne",1,0,2013-01-01,474
"451","2013-01-01","St. Louis County","Centre",1,0,2013-01-01,474
"452","2013-01-01","St. Louis County","Putnam",1,0,2013-01-01,474
"453","2013-01-01","St. Louis County","Giles",1,0,2013-01-01,474
"454","2013-01-01","St. Louis County","Hartford",1,0,2013-01-01,474
"455","2013-01-01","St. Louis County","Hamilton",1,0,2013-01-01,474
"456","2013-01-01","St. Louis County","Morris",1,0,2013-01-01,474
"457","2013-01-01","St. Louis County","Orange",1,0,2013-01-01,474
"458","2013-01-01","St. Louis County","Blair",1,0,2013-01-01,474
"459","2013-01-01","St. Louis County","Les Collines-De-L'Outaouais",1,0,2013-01-01,474
"460","2013-01-01","St. Louis County","Greenbrier",1,0,2013-01-01,474
"461","2013-01-01","St. Louis County","Sullivan",1,0,2013-01-01,474
"462","2013-01-01","St. Louis County","Hastings County",1,0,2013-01-01,474
"463","2013-01-01","St. Louis County","Huntingdon",1,0,2013-01-01,474
"464","2013-01-01","St. Louis County","Hancock",1,0,2013-01-01,474
"465","2013-01-01","St. Louis County","Clearfield",1,0,2013-01-01,474
"466","2013-01-01","St. Louis County","Colchester County",1,0,2013-01-01,474
"467","2013-01-01","St. Louis County","Cuyahoga",1,0,2013-01-01,474
"468","2013-01-01","St. Louis County","Westmorland County",1,0,2013-01-01,474
"469","2013-01-01","St. Louis County","Franklin",1,0,2013-01-01,474
"470","2013-01-01","St. Louis County","Ulster",1,0,2013-01-01,474
"471","2013-01-01","St. Louis County","Bennington",1,0,2013-01-01,474
"472","2013-01-01","St. Louis County","Rowan",1,0,2013-01-01,474
"473","2013-01-01","Phelps","Ontonagon",1,0,2013-01-01,474
"474","2013-01-01","Phelps","Keweenaw",1,0,2013-01-01,474
"475","2013-01-01","Phelps","Maury",1,0,2013-01-01,474
"476","2013-01-01","Phelps","York County",1,0,2013-01-01,474
"477","2013-01-01","Phelps","Hardin",1,0,2013-01-01,474
"478","2013-01-01","Phelps","Hocking",1,0,2013-01-01,474
"479","2013-01-01","Phelps","Marion",1,0,2013-01-01,474
"480","2013-01-01","Phelps","Houghton",1,0,2013-01-01,474
"481","2013-01-01","Phelps","La Côte-De-Gaspé",1,0,2013-01-01,474
"482","2013-01-01","Phelps","Phelps",1,0,2013-01-01,474
"483","2013-01-01","Phelps","St. Louis County",1,0,2013-01-01,474
"484","2013-01-01","Phelps","Taney",1,0,2013-01-01,474
"485","2013-01-01","Phelps","Newton",1,0,2013-01-01,474
"486","2013-01-01","Phelps","Pulaski",1,0,2013-01-01,474
"487","2013-01-01","Phelps","Lewis",1,0,2013-01-01,474
"488","2013-01-01","Phelps","Warren",1,0,2013-01-01,474
"489","2013-01-01","Phelps","Edmonson",1,0,2013-01-01,474
"490","2013-01-01","Phelps","Lee",1,0,2013-01-01,474
"491","2013-01-01","Phelps","Rockcastle",1,0,2013-01-01,474
"492","2013-01-01","Phelps","Carter",1,0,2013-01-01,474
"493","2013-01-01","Phelps","Letcher",1,0,2013-01-01,474
"494","2013-01-01","Phelps","Meade",1,0,2013-01-01,474
"495","2013-01-01","Phelps","Washington",1,0,2013-01-01,474
"496","2013-01-01","Phelps","Haliburton County",1,0,2013-01-01,474
"497","2013-01-01","Phelps","Fairfield",1,0,2013-01-01,474
"498","2013-01-01","Phelps","Wise",1,0,2013-01-01,474
"499","2013-01-01","Phelps","Kings County",1,0,2013-01-01,474
"500","2013-01-01","Phelps","Nipissing District (Part 1 Of)",1,0,2013-01-01,474
"501","2013-01-01","Phelps","Halton Regional Municipality",1,0,2013-01-01,474
"502","2013-01-01","Phelps","Oxford",1,0,2013-01-01,474
"503","2013-01-01","Phelps","Saint John County",1,0,2013-01-01,474
"504","2013-01-01","Phelps","Roanoke",1,0,2013-01-01,474
"505","2013-01-01","Phelps","Crawford",1,0,2013-01-01,474
"506","2013-01-01","Phelps","Monroe",1,0,2013-01-01,474
"507","2013-01-01","Phelps","Montgomery",1,0,2013-01-01,474
"508","2013-01-01","Phelps","Smyth",1,0,2013-01-01,474
"509","2013-01-01","Phelps","Luzerne",1,0,2013-01-01,474
"510","2013-01-01","Phelps","Centre",1,0,2013-01-01,474
"511","2013-01-01","Phelps","Putnam",1,0,2013-01-01,474
"512","2013-01-01","Phelps","Giles",1,0,2013-01-01,474
"513","2013-01-01","Phelps","Hartford",1,0,2013-01-01,474
"514","2013-01-01","Phelps","Hamilton",1,0,2013-01-01,474
"515","2013-01-01","Phelps","Morris",1,0,2013-01-01,474
"516","2013-01-01","Phelps","Orange",1,0,2013-01-01,474
"517","2013-01-01","Phelps","Blair",1,0,2013-01-01,474
"518","2013-01-01","Phelps","Les Collines-De-L'Outaouais",1,0,2013-01-01,474
"519","2013-01-01","Phelps","Greenbrier",1,0,2013-01-01,474
"520","2013-01-01","Phelps","Sullivan",1,0,2013-01-01,474
"521","2013-01-01","Phelps","Hastings County",1,0,2013-01-01,474
"522","2013-01-01","Phelps","Huntingdon",1,0,2013-01-01,474
"523","2013-01-01","Phelps","Hancock",1,0,2013-01-01,474
"524","2013-01-01","Phelps","Clearfield",1,0,2013-01-01,474
"525","2013-01-01","Phelps","Colchester County",1,0,2013-01-01,474
"526","2013-01-01","Phelps","Cuyahoga",1,0,2013-01-01,474
"527","2013-01-01","Phelps","Westmorland County",1,0,2013-01-01,474
"528","2013-01-01","Phelps","Franklin",1,0,2013-01-01,474
"529","2013-01-01","Phelps","Ulster",1,0,2013-01-01,474
"530","2013-01-01","Phelps","Bennington",1,0,2013-01-01,474
"531","2013-01-01","Phelps","Rowan",1,0,2013-01-01,474
"532","2013-01-01","La Côte-De-Gaspé","Ontonagon",1,0,2013-01-01,474
"533","2013-01-01","La Côte-De-Gaspé","Keweenaw",1,0,2013-01-01,474
"534","2013-01-01","La Côte-De-Gaspé","Maury",1,0,2013-01-01,474
"535","2013-01-01","La Côte-De-Gaspé","York County",1,0,2013-01-01,474
"536","2013-01-01","La Côte-De-Gaspé","Hardin",1,0,2013-01-01,474
"537","2013-01-01","La Côte-De-Gaspé","Hocking",1,0,2013-01-01,474
"538","2013-01-01","La Côte-De-Gaspé","Marion",1,0,2013-01-01,474
"539","2013-01-01","La Côte-De-Gaspé","Houghton",1,0,2013-01-01,474
"540","2013-01-01","La Côte-De-Gaspé","La Côte-De-Gaspé",1,0,2013-01-01,474
"541","2013-01-01","La Côte-De-Gaspé","Phelps",1,0,2013-01-01,474
"542","2013-01-01","La Côte-De-Gaspé","St. Louis County",1,0,2013-01-01,474
"543","2013-01-01","La Côte-De-Gaspé","Taney",1,0,2013-01-01,474
"544","2013-01-01","La Côte-De-Gaspé","Newton",1,0,2013-01-01,474
"545","2013-01-01","La Côte-De-Gaspé","Pulaski",1,0,2013-01-01,474
"546","2013-01-01","La Côte-De-Gaspé","Lewis",1,0,2013-01-01,474
"547","2013-01-01","La Côte-De-Gaspé","Warren",1,0,2013-01-01,474
"548","2013-01-01","La Côte-De-Gaspé","Edmonson",1,0,2013-01-01,474
"549","2013-01-01","La Côte-De-Gaspé","Lee",1,0,2013-01-01,474
"550","2013-01-01","La Côte-De-Gaspé","Rockcastle",1,0,2013-01-01,474
"551","2013-01-01","La Côte-De-Gaspé","Carter",1,0,2013-01-01,474
"552","2013-01-01","La Côte-De-Gaspé","Letcher",1,0,2013-01-01,474
"553","2013-01-01","La Côte-De-Gaspé","Meade",1,0,2013-01-01,474
"554","2013-01-01","La Côte-De-Gaspé","Washington",1,0,2013-01-01,474
"555","2013-01-01","La Côte-De-Gaspé","Haliburton County",1,0,2013-01-01,474
"556","2013-01-01","La Côte-De-Gaspé","Fairfield",1,0,2013-01-01,474
"557","2013-01-01","La Côte-De-Gaspé","Wise",1,0,2013-01-01,474
"558","2013-01-01","La Côte-De-Gaspé","Kings County",1,0,2013-01-01,474
"559","2013-01-01","La Côte-De-Gaspé","Nipissing District (Part 1 Of)",1,0,2013-01-01,474
"560","2013-01-01","La Côte-De-Gaspé","Halton Regional Municipality",1,0,2013-01-01,474
"561","2013-01-01","La Côte-De-Gaspé","Oxford",1,0,2013-01-01,474
"562","2013-01-01","La Côte-De-Gaspé","Saint John County",1,0,2013-01-01,474
"563","2013-01-01","La Côte-De-Gaspé","Roanoke",1,0,2013-01-01,474
"564","2013-01-01","La Côte-De-Gaspé","Crawford",1,0,2013-01-01,474
"565","2013-01-01","La Côte-De-Gaspé","Monroe",1,0,2013-01-01,474
"566","2013-01-01","La Côte-De-Gaspé","Montgomery",1,0,2013-01-01,474
"567","2013-01-01","La Côte-De-Gaspé","Smyth",1,0,2013-01-01,474
"568","2013-01-01","La Côte-De-Gaspé","Luzerne",1,0,2013-01-01,474
"569","2013-01-01","La Côte-De-Gaspé","Centre",1,0,2013-01-01,474
"570","2013-01-01","La Côte-De-Gaspé","Putnam",1,0,2013-01-01,474
"571","2013-01-01","La Côte-De-Gaspé","Giles",1,0,2013-01-01,474
"572","2013-01-01","La Côte-De-Gaspé","Hartford",1,0,2013-01-01,474
"573","2013-01-01","La Côte-De-Gaspé","Hamilton",1,0,2013-01-01,474
"574","2013-01-01","La Côte-De-Gaspé","Morris",1,0,2013-01-01,474
"575","2013-01-01","La Côte-De-Gaspé","Orange",1,0,2013-01-01,474
"576","2013-01-01","La Côte-De-Gaspé","Blair",1,0,2013-01-01,474
"577","2013-01-01","La Côte-De-Gaspé","Les Collines-De-L'Outaouais",1,0,2013-01-01,474
"578","2013-01-01","La Côte-De-Gaspé","Greenbrier",1,0,2013-01-01,474
"579","2013-01-01","La Côte-De-Gaspé","Sullivan",1,0,2013-01-01,474
"580","2013-01-01","La Côte-De-Gaspé","Hastings County",1,0,2013-01-01,474
"581","2013-01-01","La Côte-De-Gaspé","Huntingdon",1,0,2013-01-01,474
"582","2013-01-01","La Côte-De-Gaspé","Hancock",1,0,2013-01-01,474
"583","2013-01-01","La Côte-De-Gaspé","Clearfield",1,0,2013-01-01,474
"584","2013-01-01","La Côte-De-Gaspé","Colchester County",1,0,2013-01-01,474
"585","2013-01-01","La Côte-De-Gaspé","Cuyahoga",1,0,2013-01-01,474
"586","2013-01-01","La Côte-De-Gaspé","Westmorland County",1,0,2013-01-01,474
"587","2013-01-01","La Côte-De-Gaspé","Franklin",1,0,2013-01-01,474
"588","2013-01-01","La Côte-De-Gaspé","Ulster",1,0,2013-01-01,474
"589","2013-01-01","La Côte-De-Gaspé","Bennington",1,0,2013-01-01,474
"590","2013-01-01","La Côte-De-Gaspé","Rowan",1,0,2013-01-01,474
"591","2013-01-01","Houghton","Ontonagon",1,0,2013-01-01,474
"592","2013-01-01","Houghton","Keweenaw",1,0,2013-01-01,474
"593","2013-01-01","Houghton","Maury",1,0,2013-01-01,474
"594","2013-01-01","Houghton","York County",1,0,2013-01-01,474
"595","2013-01-01","Houghton","Hardin",1,0,2013-01-01,474
"596","2013-01-01","Houghton","Hocking",1,0,2013-01-01,474
"597","2013-01-01","Houghton","Marion",1,0,2013-01-01,474
"598","2013-01-01","Houghton","Houghton",1,0,2013-01-01,474
"599","2013-01-01","Houghton","La Côte-De-Gaspé",1,0,2013-01-01,474
"600","2013-01-01","Houghton","Phelps",1,0,2013-01-01,474
"601","2013-01-01","Houghton","St. Louis County",1,0,2013-01-01,474
"602","2013-01-01","Houghton","Taney",1,0,2013-01-01,474
"603","2013-01-01","Houghton","Newton",1,0,2013-01-01,474
"604","2013-01-01","Houghton","Pulaski",1,0,2013-01-01,474
"605","2013-01-01","Houghton","Lewis",1,0,2013-01-01,474
"606","2013-01-01","Houghton","Warren",1,0,2013-01-01,474
"607","2013-01-01","Houghton","Edmonson",1,0,2013-01-01,474
"608","2013-01-01","Houghton","Lee",1,0,2013-01-01,474
"609","2013-01-01","Houghton","Rockcastle",1,0,2013-01-01,474
"610","2013-01-01","Houghton","Carter",1,0,2013-01-01,474
"611","2013-01-01","Houghton","Letcher",1,0,2013-01-01,474
"612","2013-01-01","Houghton","Meade",1,0,2013-01-01,474
"613","2013-01-01","Houghton","Washington",1,0,2013-01-01,474
"614","2013-01-01","Houghton","Haliburton County",1,0,2013-01-01,474
"615","2013-01-01","Houghton","Fairfield",1,0,2013-01-01,474
"616","2013-01-01","Houghton","Wise",1,0,2013-01-01,474
"617","2013-01-01","Houghton","Kings County",1,0,2013-01-01,474
"618","2013-01-01","Houghton","Nipissing District (Part 1 Of)",1,0,2013-01-01,474
"619","2013-01-01","Houghton","Halton Regional Municipality",1,0,2013-01-01,474
"620","2013-01-01","Houghton","Oxford",1,0,2013-01-01,474
"621","2013-01-01","Houghton","Saint John County",1,0,2013-01-01,474
"622","2013-01-01","Houghton","Roanoke",1,0,2013-01-01,474
"623","2013-01-01","Houghton","Crawford",1,0,2013-01-01,474
"624","2013-01-01","Houghton","Monroe",1,0,2013-01-01,474
"625","2013-01-01","Houghton","Montgomery",1,0,2013-01-01,474
"626","2013-01-01","Houghton","Smyth",1,0,2013-01-01,474
"627","2013-01-01","Houghton","Luzerne",1,0,2013-01-01,474
"628","2013-01-01","Houghton","Centre",1,0,2013-01-01,474
"629","2013-01-01","Houghton","Putnam",1,0,2013-01-01,474
"630","2013-01-01","Houghton","Giles",1,0,2013-01-01,474
"631","2013-01-01","Houghton","Hartford",1,0,2013-01-01,474
"632","2013-01-01","Houghton","Hamilton",1,0,2013-01-01,474
"633","2013-01-01","Houghton","Morris",1,0,2013-01-01,474
"634","2013-01-01","Houghton","Orange",1,0,2013-01-01,474
"635","2013-01-01","Houghton","Blair",1,0,2013-01-01,474
"636","2013-01-01","Houghton","Les Collines-De-L'Outaouais",1,0,2013-01-01,474
"637","2013-01-01","Houghton","Greenbrier",1,0,2013-01-01,474
"638","2013-01-01","Houghton","Sullivan",1,0,2013-01-01,474
"639","2013-01-01","Houghton","Hastings County",1,0,2013-01-01,474
"640","2013-01-01","Houghton","Huntingdon",1,0,2013-01-01,474
"641","2013-01-01","Houghton","Hancock",1,0,2013-01-01,474
"642","2013-01-01","Houghton","Clearfield",1,0,2013-01-01,474
"643","2013-01-01","Houghton","Colchester County",1,0,2013-01-01,474
"644","2013-01-01","Houghton","Cuyahoga",1,0,2013-01-01,474
"645","2013-01-01","Houghton","Westmorland County",1,0,2013-01-01,474
"646","2013-01-01","Houghton","Franklin",1,0,2013-01-01,474
"647","2013-01-01","Houghton","Ulster",1,0,2013-01-01,474
"648","2013-01-01","Houghton","Bennington",1,0,2013-01-01,474
"649","2013-01-01","Houghton","Rowan",1,0,2013-01-01,474
"650","2013-01-01","Taney","Ontonagon",1,0,2013-01-01,474
"651","2013-01-01","Taney","Keweenaw",1,0,2013-01-01,474
"652","2013-01-01","Taney","Maury",1,0,2013-01-01,474
"653","2013-01-01","Taney","York County",1,0,2013-01-01,474
"654","2013-01-01","Taney","Hardin",1,0,2013-01-01,474
"655","2013-01-01","Taney","Hocking",1,0,2013-01-01,474
"656","2013-01-01","Taney","Marion",1,0,2013-01-01,474
"657","2013-01-01","Taney","Houghton",1,0,2013-01-01,474
"658","2013-01-01","Taney","La Côte-De-Gaspé",1,0,2013-01-01,474
"659","2013-01-01","Taney","Phelps",1,0,2013-01-01,474
"660","2013-01-01","Taney","St. Louis County",1,0,2013-01-01,474
"661","2013-01-01","Taney","Taney",1,0,2013-01-01,474
"662","2013-01-01","Taney","Newton",1,0,2013-01-01,474
"663","2013-01-01","Taney","Pulaski",1,0,2013-01-01,474
"664","2013-01-01","Taney","Lewis",1,0,2013-01-01,474
"665","2013-01-01","Taney","Warren",1,0,2013-01-01,474
"666","2013-01-01","Taney","Edmonson",1,0,2013-01-01,474
"667","2013-01-01","Taney","Lee",1,0,2013-01-01,474
"668","2013-01-01","Taney","Rockcastle",1,0,2013-01-01,474
"669","2013-01-01","Taney","Carter",1,0,2013-01-01,474
"670","2013-01-01","Taney","Letcher",1,0,2013-01-01,474
"671","2013-01-01","Taney","Meade",1,0,2013-01-01,474
"672","2013-01-01","Taney","Washington",1,0,2013-01-01,474
"673","2013-01-01","Taney","Haliburton County",1,0,2013-01-01,474
"674","2013-01-01","Taney","Fairfield",1,0,2013-01-01,474
"675","2013-01-01","Taney","Wise",1,0,2013-01-01,474
"676","2013-01-01","Taney","Kings County",1,0,2013-01-01,474
"677","2013-01-01","Taney","Nipissing District (Part 1 Of)",1,0,2013-01-01,474
"678","2013-01-01","Taney","Halton Regional Municipality",1,0,2013-01-01,474
"679","2013-01-01","Taney","Oxford",1,0,2013-01-01,474
"680","2013-01-01","Taney","Saint John County",1,0,2013-01-01,474
"681","2013-01-01","Taney","Roanoke",1,0,2013-01-01,474
"682","2013-01-01","Taney","Crawford",1,0,2013-01-01,474
"683","2013-01-01","Taney","Monroe",1,0,2013-01-01,474
"684","2013-01-01","Taney","Montgomery",1,0,2013-01-01,474
"685","2013-01-01","Taney","Smyth",1,0,2013-01-01,474
"686","2013-01-01","Taney","Luzerne",1,0,2013-01-01,474
"687","2013-01-01","Taney","Centre",1,0,2013-01-01,474
"688","2013-01-01","Taney","Putnam",1,0,2013-01-01,474
"689","2013-01-01","Taney","Giles",1,0,2013-01-01,474
"690","2013-01-01","Taney","Hartford",1,0,2013-01-01,474
"691","2013-01-01","Taney","Hamilton",1,0,2013-01-01,474
"692","2013-01-01","Taney","Morris",1,0,2013-01-01,474
"693","2013-01-01","Taney","Orange",1,0,2013-01-01,474
"694","2013-01-01","Taney","Blair",1,0,2013-01-01,474
"695","2013-01-01","Taney","Les Collines-De-L'Outaouais",1,0,2013-01-01,474
"696","2013-01-01","Taney","Greenbrier",1,0,2013-01-01,474
"697","2013-01-01","Taney","Sullivan",1,0,2013-01-01,474
"698","2013-01-01","Taney","Hastings County",1,0,2013-01-01,474
"699","2013-01-01","Taney","Huntingdon",1,0,2013-01-01,474
"700","2013-01-01","Taney","Hancock",1,0,2013-01-01,474
"701","2013-01-01","Taney","Clearfield",1,0,2013-01-01,474
"702","2013-01-01","Taney","Colchester County",1,0,2013-01-01,474
"703","2013-01-01","Taney","Cuyahoga",1,0,2013-01-01,474
"704","2013-01-01","Taney","Westmorland County",1,0,2013-01-01,474
"705","2013-01-01","Taney","Franklin",1,0,2013-01-01,474
"706","2013-01-01","Taney","Ulster",1,0,2013-01-01,474
"707","2013-01-01","Taney","Bennington",1,0,2013-01-01,474
"708","2013-01-01","Taney","Rowan",1,0,2013-01-01,474
"709","2013-01-01","Newton","Ontonagon",1,0,2013-01-01,474
"710","2013-01-01","Newton","Keweenaw",1,0,2013-01-01,474
"711","2013-01-01","Newton","Maury",1,0,2013-01-01,474
"712","2013-01-01","Newton","York County",1,0,2013-01-01,474
"713","2013-01-01","Newton","Hardin",1,0,2013-01-01,474
"714","2013-01-01","Newton","Hocking",1,0,2013-01-01,474
"715","2013-01-01","Newton","Marion",1,0,2013-01-01,474
"716","2013-01-01","Newton","Houghton",1,0,2013-01-01,474
"717","2013-01-01","Newton","La Côte-De-Gaspé",1,0,2013-01-01,474
"718","2013-01-01","Newton","Phelps",1,0,2013-01-01,474
"719","2013-01-01","Newton","St. Louis County",1,0,2013-01-01,474
"720","2013-01-01","Newton","Taney",1,0,2013-01-01,474
"721","2013-01-01","Newton","Newton",1,0,2013-01-01,474
"722","2013-01-01","Newton","Pulaski",1,0,2013-01-01,474
"723","2013-01-01","Newton","Lewis",1,0,2013-01-01,474
"724","2013-01-01","Newton","Warren",1,0,2013-01-01,474
"725","2013-01-01","Newton","Edmonson",1,0,2013-01-01,474
"726","2013-01-01","Newton","Lee",1,0,2013-01-01,474
"727","2013-01-01","Newton","Rockcastle",1,0,2013-01-01,474
